stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,1.67,1.67,0.83,2.5
3dpf,4.02,0,0,2.3,0.57,1.15
5dpf,0,0,0,3.62,0,2.07
10dpf,2.51,0,1.88,0.63,0.63,0.63
