stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,1.67,2.5,0,0.83,7.51
3dpf,13.22,0.57,0.57,0,0.57,0,0,1.72
5dpf,1.55,1.03,1.55,1.03,2.07,0.52,0,3.1
10dpf,3.14,3.77,0,1.26,1.26,0.63,0,1.88
