stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
12hpf,1.93,0,0,0,0,0
2dpf,0.83,0,0,0,0.83,0
3dpf,15.52,0.57,0,0.57,1.15,0.57
5dpf,2.07,0,1.03,0,0.52,0
10dpf,4.39,0,0,0,0,0
