stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.83
3dpf,31.03,0,0,0,0.57,1.72
5dpf,4.65,1.03,1.55,2.07,0,10.34
10dpf,11.3,0,0,0,0,3.14
