stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,0,0.83,0
3dpf,17.24,0,0,4.6,0.57,0,0
5dpf,1.55,1.55,0.52,5.17,0,0.52,1.55
10dpf,16.94,0,0,2.51,0,0.63,1.26
