stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,1,1,0,1,0,0
2dpf,6.67,2.5,0.83,6.67,10.01,0.83,0,2.5,1.67
3dpf,30.46,0,0.57,2.3,13.79,0.57,0,1.72,4.02
5dpf,2.58,1.55,0.52,1.55,9.3,1.03,0.52,1.55,7.24
10dpf,13.18,1.26,1.26,1.88,10.67,0.63,0,1.26,2.51
