stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,495.5,10.32,10.32,0,237.43,20.65,0,20.65,123.88,185.81
12hpf,657.36,38.56,25.06,38.56,167.71,30.84,3.86,92.53,304.58,264.1
14hpf,180.57,3.34,43.47,33.44,56.85,26.75,0,13.38,53.5,60.19
16hpf,289.17,14.36,16.41,32.81,82.03,51.27,8.2,18.46,108.69,88.19
19hpf,623.92,0,0,19.7,52.54,21.89,15.32,4.38,17.51,65.68
24hpf,340,0,14,14,56,24,12,1,28,37
2dpf,533.81,6.67,22.52,48.38,215.19,357.82,50.04,7.51,70.9,86.74
3dpf,2608.31,13.22,17.24,23.56,23.56,381.56,13.79,0,28.16,37.35
5dpf,170.04,16.54,41.35,55.3,34.11,345.24,39.28,11.37,70.81,123.01
10dpf,835.87,11.92,37.02,41.42,20.71,267.96,20.71,0.63,40.16,21.96
