stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,76,0,0,0,1,0
2dpf,2.5,115.94,1.67,0,0.83,0,0.83
3dpf,2.3,11.49,0,1.15,0,0,0
5dpf,3.1,188.13,0.52,7.75,0,1.03,3.62
10dpf,0,7.53,0,0,0,0,0
