stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,165.17,0,0,0,20.65,10.32,0,10.32,61.94,30.97
12hpf,283.38,5.78,1.93,1.93,52.05,5.78,0,7.71,44.34,26.99
14hpf,203.98,0,10.03,23.41,16.72,23.41,3.34,0,33.44,10.03
16hpf,188.68,8.2,0,8.2,28.71,12.3,2.05,2.05,30.76,36.91
19hpf,337.13,4.38,0,4.38,17.51,10.95,0,0,0,6.57
24hpf,290,4,2,4,49,39,3,0,30,26
2dpf,392.85,4.17,8.34,31.69,183.5,433.72,25.02,4.17,83.41,98.42
3dpf,760.83,5.17,5.75,8.62,18.39,426.39,12.07,0,32.75,30.46
5dpf,87.34,6.72,22.22,28.94,27.91,344.21,12.92,7.24,37.21,126.11
10dpf,235.95,6.9,26.98,16.94,12.55,205.2,6.28,0,17.57,20.71
