stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,10.84,0,1.67,1.67,1.67
3dpf,2.87,3.45,0,0.57,0
5dpf,0,9.3,0,2.07,0.52
10dpf,0.63,1.88,0,1.26,0
