stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0.83,0,0.83
3dpf,4.6,0,2.3,0,0,0.57
5dpf,0,0,2.07,0,0.52,5.17
10dpf,1.88,0,1.26,0,0,0
