stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.5,0,0,0,0
3dpf,12.07,2.3,1.15,0,0,0,0
5dpf,2.58,4.13,9.82,4.65,0.52,1.03,1.55
10dpf,3.14,22.59,8.79,1.88,0,0,0.63
