stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0.83,5,0,1.67,1.67
3dpf,1.72,0.57,0,0,0,0,0,2.3
5dpf,2.07,1.55,0.52,0,4.65,1.03,0,22.22
10dpf,2.51,1.26,0,0,0.63,0,0,5.65
