stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0
3dpf,5.75,4.6,0,2.3
5dpf,0.52,1.03,0.52,1.03
10dpf,0.63,0,0,0.63
