stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6431.19,113.55,20.65,0,1114.88,82.58,0,206.46,2560.09,2343.31
12hpf,5850.72,190.85,23.13,179.28,1499.79,260.25,15.42,356.63,2656.44,1864.13
14hpf,5677.88,90.28,224.04,351.11,1177.04,528.33,96.97,130.41,2183.54,2303.92
16hpf,4805.07,221.49,379.4,334.28,1560.67,611.14,157.91,217.39,2159.51,2436.37
19hpf,7491.39,61.3,172.95,236.43,945.73,389.67,218.92,89.76,777.16,2526.32
24hpf,5483,109,1177,351,1478,640,278,41,2042,1307
2dpf,3710.8,103.43,341.14,488.77,1702.35,2793.32,457.91,116.77,1062.61,1718.2
3dpf,7301.44,226.41,226.41,239.63,239.63,3230.65,111.48,1.15,317.2,688.42
5dpf,1318.95,250.66,724.08,780.93,325.6,4172.88,281.67,268.75,878.09,3203.82
10dpf,3617.1,384.68,654.52,602.43,215.24,3523.6,170.06,6.28,633.81,742.37
