stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,10.32,0,0,0,0,0,0,10.32,0
12hpf,21.21,17.35,0,3.86,5.78,0,0,0,9.64,0
14hpf,70.22,0,63.53,10.03,16.72,46.81,0,0,16.72,20.06
16hpf,135.35,18.46,34.86,12.3,12.3,43.07,12.3,2.05,38.97,10.25
19hpf,142.3,2.19,2.19,0,0,6.57,2.19,0,6.57,6.57
24hpf,157,10,5,4,5,17,20,1,9,5
2dpf,237.71,11.68,22.52,24.19,35.03,130.12,26.69,0,24.19,42.54
3dpf,1525.68,36.2,33.9,14.94,7.47,170.67,8.05,0,6.32,45.4
5dpf,91.48,33.08,63.57,51.68,15.5,167.97,19.64,5.17,35.66,92.51
10dpf,720.41,99.15,116.72,122.37,35.14,553.48,57.11,0,109.82,117.35
