stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,2.5,0.83,3.34,3.34,0
3dpf,12.64,0,0,1.15,0,0
5dpf,2.07,0,0.52,0,0,1.03
10dpf,5.02,0,0,0.63,0,0
