stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,11.68,0.83,0.83,0,2.5,4.17,1.67,1.67
3dpf,278.13,0,0,0,0.57,12.64,1.72,0.57
5dpf,4.65,0.52,0.52,2.07,0,12.92,1.03,3.1
10dpf,78.44,0.63,0,1.26,0,8.16,1.26,0
