stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0
2dpf,13.35,0,0.83,0.83,0,0
3dpf,85.05,0,0,2.87,0.57,0.57
5dpf,2.58,1.03,0,2.07,1.03,0.52
10dpf,19.45,0,0,0.63,0,0
