stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,4.1,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,2.19
24hpf,5,0,0,0,0,0,0,0,3
2dpf,2.5,0,3.34,1.67,7.51,0,0,3.34,14.18
3dpf,10.92,0.57,0.57,2.3,3.45,0,0,0,1.15
5dpf,4.65,1.03,2.58,0,8.79,1.03,1.03,1.55,11.89
10dpf,13.81,1.26,2.51,1.26,6.9,2.51,0,0.63,5.02
