stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0,1.67,8.34,14.18,0.83,0.83,5.84,1.67
3dpf,6.32,0,0,0,3.45,0,0,0,0
5dpf,2.07,0,0,1.03,1.03,0,0,0,0
10dpf,1.88,0.63,0.63,0,1.88,0,0,0,0.63
