stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1455.53,20.65,20.65,0,227.1,10.32,0,20.65,340.66,505.82
12hpf,630.37,25.06,17.35,13.49,190.85,25.06,0,17.35,194.7,169.64
14hpf,591.86,0,70.22,23.41,90.28,40.13,6.69,10.03,150.47,103.66
16hpf,352.74,20.51,8.2,24.61,139.46,55.37,8.2,8.2,143.56,102.54
19hpf,551.67,4.38,2.19,2.19,48.16,26.27,2.19,4.38,26.27,45.97
24hpf,377,9,16,12,81,30,11,0,35,26
2dpf,535.48,10.01,35.87,55.88,243.55,356.15,60.05,3.34,112.6,178.49
3dpf,1034.36,10.92,13.22,21.84,13.22,273.53,13.79,0,22.41,47.12
5dpf,127.14,10.34,65.12,60.47,34.63,271.85,24.29,9.3,66.15,237.74
10dpf,318.79,13.18,58.99,44.55,25.73,286.16,15.06,0,37.65,69.03
