stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0.83,2.5,0.83
3dpf,8.62,0,0,0.57,0.57,0,0
5dpf,1.03,0,0.52,0,1.55,9.3,0
10dpf,2.51,0.63,0,0,0.63,2.51,0
