stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,22.52,4.17,4.17,0,0.83,1.67
3dpf,5.17,0.57,24.71,12.07,3.45,0,0,0.57
5dpf,2.07,1.55,98.71,0.52,7.24,0.52,2.07,3.62
10dpf,13.18,0,73.42,0.63,7.53,0,0.63,0.63
