stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,412.92,0,0,0,1125.2,10.32
12hpf,133.01,0,0,67.47,194.7,1.93,0,0,884.84,3.86
14hpf,120.38,3.34,3.34,173.88,103.66,0,0,3.34,565.11,3.34
16hpf,69.73,4.1,0,10.25,53.32,14.36,0,0,153.81,0
19hpf,78.81,2.19,0,8.76,67.86,13.14,0,0,120.41,0
24hpf,84,0,2,3,113,31,0,0,46,3
2dpf,66.73,0,3.34,15.85,102.59,65.06,2.5,0,131.78,10.01
3dpf,39.08,0,0,5.17,34.48,91.37,0,0,51.14,1.72
5dpf,4.13,1.03,2.07,8.27,8.79,59.95,2.58,0,55.82,6.72
10dpf,11.92,1.26,0,5.02,18.83,138.06,0.63,0,67.15,1.26
