stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5,0,0,1.67,1.67,0,0,0.83,0
3dpf,11.49,0,0.57,0.57,5.17,0,0,0,1.15
5dpf,2.07,0.52,2.07,0,11.89,1.03,0.52,3.1,3.1
10dpf,3.77,0,0,0.63,5.65,0,0,0,0.63
