stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,6.67,1.67,0.83,2.5,1.67,0.83,0.83,0.83
3dpf,77,0,0,5.75,49.42,0,0,1.15
5dpf,3.62,0.52,2.58,1.55,26.88,0.52,2.07,3.62
10dpf,28.87,0.63,0.63,1.26,33.89,0,5.65,0.63
