stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0,0.83,0.83,1.67
3dpf,4.02,0.57,0,0,0.57,1.72,0,0
5dpf,2.58,0.52,3.62,0.52,0,2.07,0.52,3.1
10dpf,3.77,0,13.18,0.63,0,0.63,0.63,1.26
