stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1,0,0
2dpf,13.35,0,0.83,1.67,10.84,1.67,0,4.17,1.67
3dpf,38.5,1.15,0,2.3,51.72,0.57,0,2.3,2.3
5dpf,6.72,0.52,5.69,2.58,25.84,2.58,0.52,5.17,6.2
10dpf,21.96,0,0.63,0.63,15.06,1.26,0,1.88,2.51
