stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,16.68,0.83,1.67,11.68,0.83,2.5,3.34,3.34
3dpf,18.96,0,0,0.57,20.11,1.15,0.57,0.57
5dpf,2.07,1.55,1.03,2.07,12.92,0.52,2.07,1.55
10dpf,15.06,0.63,1.26,1.26,11.92,0.63,0.63,0
