stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,20.65,0,0,0,0,30.97,0,30.97
12hpf,115.67,1.93,23.13,0,28.92,11.57,0,194.7,65.54,55.9
14hpf,210.66,0,36.78,16.72,56.85,0,0,80.25,190.6,107
16hpf,110.74,16.41,0,2.05,51.27,4.1,0,147.66,133.3,246.1
19hpf,65.68,2.19,0,4.38,24.08,13.14,0,61.3,0,126.97
24hpf,70,1,9,10,100,69,15,28,313,157
2dpf,275.25,5.84,21.69,32.53,243.55,673.1,41.7,89.25,175.16,165.15
3dpf,597.06,41.95,10.34,13.22,22.99,425.24,11.49,0,20.69,21.84
5dpf,84.24,42.38,29.98,39.28,18.61,207.77,18.09,15.5,44.45,100.78
10dpf,200.81,35.77,17.57,13.81,1.26,35.77,3.77,0,8.16,11.92
