stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,0,0.83,0.83
3dpf,3.45,0,0,1.15,0.57,0,0.57
5dpf,3.1,1.03,0.52,2.58,0,0,16.54
10dpf,0.63,1.26,0,3.77,0,0.63,0
