stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0,0,38.37
3dpf,1.72,0,0.57,1.72,0,0,3.45
5dpf,0,0.52,0,2.58,0,1.03,23.77
10dpf,1.26,0.63,0,0.63,0.63,0,9.41
