stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,2.5,0,0.83
3dpf,9.77,0,0,0,10.92,0,0.57
5dpf,0,0.52,0,0.52,7.75,0.52,1.55
10dpf,3.77,0.63,0.63,0,10.04,0.63,0.63
