stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,3,0,0,0,0,0,5,0,0
2dpf,4.17,0,0,0.83,0.83,0,0,0,0.83
3dpf,23.56,0,0,2.87,0.57,1.15,0,0,0.57
5dpf,11.89,0.52,0.52,2.58,0,1.55,0.52,0.52,1.55
10dpf,8.16,0,0,2.51,0,0,0,0,0.63
