stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,1.93,0,0,0
24hpf,1,0,0,0,0,2,1
2dpf,2.5,0,0,5.84,5,8.34,0
3dpf,6.9,0,0.57,6.32,55.74,18.39,0
5dpf,8.79,0.52,0.52,5.69,50.65,39.28,0
10dpf,0.63,0.63,0.63,6.9,35.14,16.94,0
