stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,3,0,0,0,0,0
2dpf,1.67,0,29.19,14.18,0.83,0,1.67,0
3dpf,2.3,0,11.49,9.19,4.02,0,0,4.6
5dpf,1.55,0,86.31,20.16,4.13,0,1.03,14.47
10dpf,1.26,0.63,67.15,15.69,7.53,0.63,0.63,1.26
