stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0.83,3.34,0.83,0.83
3dpf,2.87,0,1.15,0,2.3,0.57
5dpf,0,0.52,0,0,1.55,2.58
10dpf,2.51,0,0.63,0,1.26,0.63
