stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0.83,0,3.34
3dpf,4.02,0,0,0.57,0,0.57,0.57
5dpf,1.03,0,1.03,0,1.03,0,5.69
10dpf,1.88,0.63,0,0.63,1.26,0,0
