stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3829.81,92.91,20.65,0,722.61,61.94,0,30.97,1176.82,1197.46
12hpf,2561.98,82.89,9.64,84.82,732.55,98.32,1.93,82.89,722.91,724.83
14hpf,2932.57,60.19,107,177.22,685.49,270.85,43.47,50.16,662.08,839.31
16hpf,1821.13,90.24,102.54,116.9,539.37,256.35,51.27,47.17,469.64,574.23
19hpf,3123.97,17.51,8.76,48.16,334.95,177.32,67.86,15.32,133.54,405
24hpf,2097,29,54,48,448,196,62,5,221,185
2dpf,1182.72,22.52,50.88,134.29,616.38,972.53,111.77,12.51,310.28,325.29
3dpf,3300.76,32.18,47.12,54.02,87.35,932.65,33.9,0.57,81.6,108.03
5dpf,348.86,36.69,122.49,154.53,92.51,944.25,60.99,38.76,188.13,504.94
10dpf,1286.44,52.71,138.68,133.04,62.13,952.59,48.95,1.88,122.37,151.24
