stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5,0,0,0,0.83,2.5,0,3.34,45.87
3dpf,5.75,0,0,0,0,0.57,0,0,16.09
5dpf,2.07,5.17,1.55,1.03,0,3.1,0.52,0.52,77.01
10dpf,10.04,3.14,1.88,0.63,0.63,1.88,0,0.63,11.92
