stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0.83,2.5,0.83
3dpf,3.45,0,0,1.15,0.57
5dpf,0,0.52,0,1.03,1.55
10dpf,1.26,0,0,1.26,0
