stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1063.26,0,20.65,0,247.75,30.97,0,30.97,371.63,392.27
12hpf,1578.83,38.56,21.21,67.47,350.85,84.82,5.78,134.94,719.05,449.17
14hpf,1745.5,33.44,76.91,103.66,317.67,247.45,50.16,53.5,795.84,504.92
16hpf,2670.16,90.24,223.54,157.91,734.19,332.23,94.34,141.51,1152.56,1072.58
19hpf,3966.8,30.65,118.22,146.68,494.76,256.13,126.97,37.22,440.03,858.16
24hpf,2755,22,470,151,590,293,148,15,850,492
2dpf,1404.58,32.53,118.44,122.61,597.2,1024.25,141.79,16.68,352.81,398.69
3dpf,3524.87,56.32,59.76,79.3,65.51,912.54,43.1,0,85.05,175.84
5dpf,351.44,35.14,191.74,165.9,77.01,757.15,78.56,31.53,203.11,581.95
10dpf,568.54,43.3,101.66,60.24,16.32,243.48,16.94,0,55.22,62.75
