stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,1,0,0,0,0
2dpf,0.83,0.83,8.34,5,3.34
3dpf,1.15,0,0.57,43.1,0
5dpf,0.52,0,0.52,19.12,0
10dpf,0,0,0,23.22,0
