stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,10.32,10.32,0,10.32,0,0,51.61,51.61,20.65
12hpf,133.01,9.64,3.86,5.78,59.76,23.13,1.93,125.3,73.25,61.69
14hpf,43.47,3.34,30.09,0,10.03,10.03,0,40.13,23.41,50.16
16hpf,59.47,8.2,0,10.25,41.02,2.05,0,41.02,43.07,123.05
19hpf,107.27,4.38,0,2.19,39.41,6.57,0,17.51,13.14,81
24hpf,61,1,2,9,41,26,6,10,57,43
2dpf,241.05,1.67,6.67,35.03,202.68,437.89,31.69,20.85,115.94,171.82
3dpf,392.48,8.05,10.92,12.07,23.56,416.62,12.64,0,27.58,36.2
5dpf,92,13.44,27.91,35.66,24.29,319.4,18.61,20.67,48.58,200.01
10dpf,146.22,10.04,28.24,14.43,13.18,145.59,8.79,0,15.06,32.63
