stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,4.1
24hpf,7,0,0,0,0,0,0,0
2dpf,33.36,2.5,0.83,1.67,2.5,1.67,3.34,10.84
3dpf,19.54,0,1.72,0.57,6.32,0,0.57,1.15
5dpf,9.82,1.03,0.52,0.52,4.13,0.52,0.52,2.58
10dpf,41.42,1.26,0.63,0.63,5.65,0,2.51,0.63
