stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,2.19,0,0,0,0,0
24hpf,0,0,16,0,0,0,0,0
2dpf,8.34,0,111.77,0,0,0.83,0.83,0
3dpf,6.32,0,55.17,0.57,0,2.3,0,0.57
5dpf,1.55,0,177.27,0.52,0.52,5.17,0,3.62
10dpf,3.14,1.26,57.11,0,0,2.51,0,0.63
