stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0,0
2dpf,0.83,0,0,0,0.83,0,3.34,0,0
3dpf,36.78,0,0,0.57,1.15,0,0,0.57,0.57
5dpf,0.52,0.52,0.52,0.52,1.55,0.52,6.2,1.55,0
10dpf,8.79,0,0,0,3.77,0.63,0,1.26,0
