stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,51.61,0,0,0,0,0,0,0,20.65,20.65
12hpf,26.99,5.78,1.93,0,5.78,1.93,0,3.86,9.64,9.64
14hpf,23.41,0,6.69,3.34,6.69,3.34,0,0,6.69,3.34
16hpf,30.76,0,0,0,4.1,6.15,0,0,12.3,12.3
19hpf,52.54,0,0,0,4.38,2.19,0,2.19,4.38,4.38
24hpf,55,1,3,5,10,5,2,0,12,3
2dpf,180.16,5,9.17,22.52,84.24,182.66,16.68,0.83,55.05,43.37
3dpf,675.21,6.32,6.32,8.62,13.79,188.48,7.47,0,12.64,21.84
5dpf,66.15,9.82,20.67,34.11,18.61,196.39,16.54,8.27,47.55,104.4
10dpf,310.63,10.67,37.02,23.85,11.92,160.65,12.55,0,28.24,35.14
