stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,2.5,0.83,5.84,0
3dpf,6.9,0,0.57,4.02,0,0
5dpf,11.37,0.52,1.03,6.2,6.2,0.52
10dpf,1.88,0,0,0,0.63,0.63
