stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,148.83,0.57,0,0.57,4.02,0.57,0.57,0
5dpf,3.1,0,0.52,2.58,4.13,0,0,4.13
10dpf,163.16,3.14,1.26,1.88,5.02,0,1.26,1.88
