stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,56.92,0,0,0,0,0,0,0,0
24hpf,34,0,0,0,0,0,0,4,1
2dpf,126.78,0.83,0.83,1.67,6.67,1.67,3.34,3.34,2.5
3dpf,41.95,0,0.57,0,0.57,2.3,0.57,0,0
5dpf,175.2,1.55,3.62,4.65,2.07,21.71,2.58,6.2,16.54
10dpf,37.65,0.63,0,0,0,1.26,0,1.88,0
