stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0.83,9.17,7.51,0,0.83
3dpf,3.45,0,0,0.57,2.87,0.57,0,0.57
5dpf,4.13,6.2,1.55,0,6.2,9.3,2.58,6.2
10dpf,3.14,22.59,0,0,1.26,5.02,0,1.88
