stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0,0,1.67,8.34,0,1.67,1.67
3dpf,7.47,0.57,0.57,1.15,8.62,0,0.57,0.57
5dpf,0,0,0.52,0,2.07,0,0.52,0.52
10dpf,1.26,0,0.63,0,0.63,0.63,0.63,0
