stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.5,0,0,4.17,0.83,0.83,2.5,1.67
3dpf,57.46,0.57,0,2.3,1.15,7.47,0.57,0
5dpf,2.58,0.52,0.52,9.3,1.03,9.3,3.1,0
10dpf,32,0,0.63,3.77,0,2.51,0.63,0.63
