stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,20.65,0,0,20.65,0,0,0,0,0
12hpf,196.63,7.71,0,0,1.93,0,0,1.93,1.93,9.64
14hpf,220.69,0,0,0,0,0,0,3.34,0,3.34
16hpf,180.47,2.05,0,0,0,0,0,2.05,4.1,14.36
19hpf,212.35,0,0,0,0,0,0,0,0,2.19
24hpf,168,0,3,0,2,0,1,0,8,7
2dpf,83.41,0,0.83,1.67,9.17,15.01,1.67,0,3.34,8.34
3dpf,360.3,1.15,0.57,0,1.15,3.45,0,0,0,2.87
5dpf,20.16,0,1.03,1.03,0,20.67,1.03,0,2.58,4.65
10dpf,121.11,0,0.63,0.63,0,2.51,0,0,2.51,1.88
