stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,10.32,0
12hpf,23.13,5.78,1.93,0,0,3.86,0,3.86,5.78,15.42
14hpf,10.03,0,3.34,3.34,0,0,0,0,6.69,6.69
16hpf,41.02,6.15,10.25,43.07,2.05,0,0,0,6.15,12.3
19hpf,107.27,0,2.19,28.46,6.57,0,0,0,2.19,6.57
24hpf,43,1,51,129,9,4,4,1,4,7
2dpf,239.38,5.84,56.72,74.23,101.76,180.99,41.7,2.5,68.39,85.91
3dpf,590.74,27.58,43.1,35.05,12.07,226.98,5.17,0,24.71,37.93
5dpf,88.38,17.57,101.3,82.18,25.32,183.47,12.4,12.92,38.76,128.17
10dpf,170.06,18.2,55.85,52.09,3.14,128.02,7.53,0.63,13.18,20.71
