stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0,1.67,0,1.67
3dpf,16.09,0,0.57,0,2.87,0.57,0.57
5dpf,0,0.52,0.52,0.52,2.58,0.52,1.03
10dpf,3.14,0,0,0,3.14,0,0
