stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,30.97,0,0,0,0,0,0,0,10.32
12hpf,123.38,5.78,0,0,36.63,0,0,3.86,5.78,5.78
14hpf,80.25,0,0,16.72,53.5,0,0,0,3.34,0
16hpf,59.47,0,0,2.05,59.47,0,0,0,2.05,2.05
19hpf,65.68,0,0,0,6.57,0,0,0,0,2.19
24hpf,130,0,0,0,3,1,0,0,7,3
2dpf,427.88,0.83,4.17,15.85,18.35,25.86,9.17,1.67,7.51,13.35
3dpf,1007.93,2.87,9.77,4.02,6.32,39.65,1.72,0,3.45,4.6
5dpf,209.32,1.03,11.89,11.37,1.55,44.96,0.52,1.55,5.69,20.67
10dpf,971.42,5.02,23.85,11.92,1.88,33.26,2.51,0,4.39,5.02
