stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,0,0.83,0,2.5
3dpf,8.62,0,0,0,2.87,0,0,1.15
5dpf,0,1.03,0,0,6.2,0,2.07,5.17
10dpf,3.14,0.63,0.63,0,5.02,0.63,1.26,3.14
