stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0,0.83,0.83,2.5
3dpf,3.45,1.15,0,0,0,1.72,0
5dpf,0,0,0.52,1.55,0,1.03,0.52
10dpf,3.77,0,0.63,0,0,1.26,0
