stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,0.83,0,0,0,0,5.84,0.83,9.17
3dpf,4.02,1.15,2.87,1.15,4.02,35.63,0.57,10.92
5dpf,6.2,1.03,8.27,3.1,3.62,37.21,3.1,76.49
10dpf,5.02,1.26,6.28,3.14,3.14,60.87,4.39,16.32
