stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,0,0,0,0.83,1.67,0.83,0,0
3dpf,55.74,0,0,0,16.09,0.57,0.57,0
5dpf,0.52,0.52,1.55,0,7.24,0.52,0.52,0.52
10dpf,23.22,1.26,0.63,0,6.28,0.63,0,0.63
