stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,1.67,1.67,1.67,2.5
3dpf,3.45,0,0,0,0.57,2.3,0,1.15
5dpf,1.55,0.52,0.52,1.03,0.52,4.65,2.07,6.2
10dpf,4.39,0.63,0,0.63,0,3.77,1.88,0.63
